"","X","trim","subTrim","condition","isOneOwner","mileage","year","color","displacement","fuel","state","region","soundSystem","wheelType","wheelSize","featureCount","price"
"814",814,"550","unsp","Used","f",10550,2013,"Blue","4.6 L","Gasoline","GA","SoA","Harman Kardon","Alloy","unsp",71,117184.0625
"815",815,"63 AMG","unsp","Used","f",18131,2008,"Gray","6.3 L","Gasoline","PA","Mid","unsp","unsp","unsp",18,104288.609375
"816",816,"550","unsp","New","f",11,2015,"Silver","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",69,117616.9765625
"817",817,"63 AMG","unsp","Used","f",42561,2008,"Silver","6.3 L","Gasoline","TX","WSC","Premium","unsp","unsp",55,115664.0078125
"818",818,"550","unsp","New","f",10,2015,"Black","4.6 L","Gasoline","NY","Mid","unsp","unsp","unsp",1,114963.3125
"819",819,"550","unsp","New","f",16,2015,"Black","4.6 L","Gasoline","IL","ENC","Premium","Alloy","19",73,115530.25
"820",820,"550","unsp","New","f",85,2015,"Black","4.6 L","Gasoline","AL","ESC","unsp","Alloy","unsp",72,115460.8203125
"821",821,"550","unsp","New","f",8,2014,"Black","4.6 L","Gasoline","CA","Pac","Premium","Alloy","unsp",63,115106.6953125
"822",822,"550","unsp","New","f",9,2015,"Black","4.6 L","Gasoline","PA","Mid","Premium","Alloy","unsp",66,120754.703125
"823",823,"550","unsp","Used","f",69069,2008,"Gray","5.5 L","Gasoline","TX","WSC","unsp","Alloy","unsp",48,106377.4921875
"824",824,"500","unsp","Used","f",66924,2006,"Silver","5.0 L","Gasoline","CA","Pac","Bose","unsp","unsp",43,109205.3828125
"825",825,"430","unsp","Used","f",56272,2005,"Black","4.3 L","Gasoline","TX","WSC","Premium","Alloy","unsp",59,121368.8359375
"826",826,"550","unsp","New","f",11,2015,"Blue","4.6 L","Gasoline","FL","SoA","unsp","unsp","unsp",1,112806.09375
"827",827,"550","unsp","Used","f",92688,2008,"Black","5.5 L","Gasoline","CA","Pac","Harman Kardon","unsp","unsp",101,114342.8515625
"828",828,"550","unsp","CPO","f",1234,2013,"White","4.6 L","Gasoline","AL","ESC","Harman Kardon","Alloy","unsp",74,115124.34375
"829",829,"500","unsp","Used","f",102902,2003,"Silver","5.0 L","Gasoline","VA","SoA","unsp","unsp","unsp",13,110642.6875
"830",830,"550","unsp","New","f",13,2015,"White","4.6 L","Gasoline","NY","Mid","unsp","unsp","19",2,115781.390625
"831",831,"550","unsp","New","f",8,2015,"Black","4.6 L","Gasoline","CA","Pac","Premium","Alloy","19",78,115879.3359375
"832",832,"550","unsp","CPO","f",30529,2010,"Silver","5.5 L","Gasoline","CA","Pac","Premium","Alloy","unsp",70,115999.5078125
"833",833,"550","unsp","New","f",15,2015,"Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",72,117616.9765625
"834",834,"400","Hybrid","Used","f",56400,2010,"unsp","3.5 L","Hybrid","TX","WSC","unsp","Alloy","unsp",51,120125.0234375
"835",835,"550","unsp","New","f",17,2014,"Black","4.6 L","Gasoline","FL","SoA","unsp","unsp","unsp",0,114071.5859375
"836",836,"550","unsp","Used","f",92507,2007,"unsp","5.5 L","Gasoline","FL","SoA","Premium","unsp","unsp",57,116075.3046875
"837",837,"550","unsp","New","f",8,2015,"Silver","4.6 L","Gasoline","NY","Mid","unsp","unsp","unsp",75,114963.3125
"838",838,"550","unsp","New","f",13,2015,"White","4.6 L","Gasoline","CO","Mtn","unsp","unsp","unsp",61,115078.3046875
"839",839,"430","unsp","Used","t",164241,2004,"Black","4.3 L","Gasoline","SC","SoA","unsp","Alloy","unsp",54,120881.9609375
"840",840,"550","unsp","New","f",5,2015,"White","4.6 L","Gasoline","CA","Pac","unsp","unsp","19",20,115513.640625
"841",841,"550","unsp","Used","t",40200,2011,"Black","5.5 L","Gasoline","GA","SoA","unsp","unsp","unsp",1,117760.03125
"842",842,"550","unsp","New","f",9,2015,"Silver","4.6 L","Gasoline","TX","WSC","unsp","unsp","unsp",0,117932.1640625
"843",843,"600","unsp","Used","t",122793,2007,"Black","5.5 L","Gasoline","FL","SoA","unsp","unsp","unsp",0,111798.75
"844",844,"550","unsp","Used","t",4631,2013,"Black","4.6 L","Gasoline","CT","New","unsp","Alloy","unsp",35,116388.875
"845",845,"550","unsp","Used","f",58039,2009,"Black","5.5 L","Gasoline","VA","SoA","unsp","unsp","unsp",33,115493.546875
"846",846,"63 AMG","unsp","New","f",18,2015,"Black","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",8,111816.8984375
"847",847,"550","unsp","New","f",13,2015,"White","4.6 L","Gasoline","PA","Mid","Premium","Alloy","19",78,121641.921875
"848",848,"550","unsp","New","f",1,2015,"White","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","18",75,118487.78125
"849",849,"500","unsp","Used","f",132832,2005,"Gray","5.0 L","Gasoline","NJ","Mid","unsp","Alloy","unsp",57,101957.1328125
"850",850,"550","unsp","New","f",5,2015,"Black","4.6 L","Gasoline","CA","Pac","unsp","unsp","19",13,115395.828125
"851",851,"63 AMG","unsp","Used","f",1099,2015,"Gray","5.5 L","Gasoline","KY","ESC","unsp","unsp","unsp",30,102028.8671875
"852",852,"550","unsp","Used","t",25585,2011,"White","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",72,118394.09375
"853",853,"550","unsp","New","f",20,2015,"Black","4.6 L","Gasoline","AZ","Mtn","unsp","unsp","unsp",1,111466.9375
"854",854,"550","unsp","New","f",5,2015,"Black","4.6 L","Gasoline","CA","Pac","unsp","unsp","18",83,115180.0078125
"855",855,"550","unsp","New","f",12,2015,"Silver","4.6 L","Gasoline","AL","ESC","Premium","Alloy","unsp",75,114700.0703125
"856",856,"550","unsp","New","f",6,2015,"Blue","4.6 L","Gasoline","NY","Mid","unsp","unsp","18",93,114223.328125
"857",857,"550","unsp","New","f",10,2015,"unsp","4.6 L","Gasoline","NY","Mid","Premium","Alloy","unsp",60,117060.9765625
"858",858,"550","unsp","New","f",10,2015,"Silver","4.6 L","Gasoline","DE","SoA","Premium","Alloy","unsp",75,114535.2109375
"859",859,"550","unsp","Used","f",51253,2008,"Black","5.5 L","Gasoline","NC","SoA","unsp","unsp","unsp",13,116350.3671875
"860",860,"500","unsp","Used","f",93000,2001,"Silver","5.0 L","Gasoline","OH","ENC","unsp","Alloy","16",43,111744.9296875
"861",861,"600","unsp","Used","f",70600,2005,"Black","5.5 L","Gasoline","UT","Mtn","unsp","Alloy","unsp",56,112792.6640625
"862",862,"550","unsp","Used","t",28498,2012,"Black","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",15,115465.765625
"863",863,"550","unsp","Used","t",51347,2011,"Black","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",74,118282.109375
"864",864,"550","unsp","Used","f",48043,2007,"Black","5.5 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",20,115361.453125
"865",865,"550","unsp","New","f",9,2015,"Silver","4.6 L","Gasoline","TX","WSC","unsp","unsp","18",84,118506.71875
"866",866,"550","unsp","Used","t",6072,2013,"Black","4.6 L","Gasoline","TX","WSC","Premium","Alloy","unsp",60,119093.8828125
"867",867,"550","unsp","New","f",10,2014,"Black","4.6 L","Gasoline","MA","New","unsp","Alloy","18",90,117014.984375
"868",868,"550","unsp","New","f",10,2015,"Silver","4.6 L","Gasoline","TX","WSC","Premium","unsp","unsp",76,117236.2734375
"869",869,"550","unsp","New","f",6,2014,"Silver","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",0,114698.15625
"870",870,"65 AMG","unsp","New","f",11,2015,"Black","6.0 L","Gasoline","CA","Pac","Bang Olufsen","unsp","20",67,116311.703125
"871",871,"430","unsp","Used","f",133446,2006,"Silver","4.3 L","Gasoline","CA","Pac","unsp","unsp","unsp",32,116592.640625
"872",872,"550","unsp","New","f",18,2015,"Silver","4.6 L","Gasoline","FL","SoA","unsp","Alloy","18",63,115959.7421875
"873",873,"550","unsp","CPO","t",25283,2011,"Black","5.5 L","Gasoline","OH","ENC","unsp","unsp","unsp",89,115116.671875
"874",874,"550","unsp","CPO","t",16594,2013,"White","4.6 L","Gasoline","FL","SoA","Premium","Alloy","18",76,116070.796875
"875",875,"unsp","unsp","New","f",10,2015,"Black","6.0 L","unsp","NY","Mid","Premium","Alloy","unsp",59,115041.6171875
"876",876,"550","unsp","Used","f",44252,2012,"Silver","4.6 L","Gasoline","TN","ESC","Harman Kardon","unsp","unsp",53,113324.6328125
"877",877,"550","unsp","New","f",11,2015,"Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",72,117512.8515625
"878",878,"550","unsp","New","f",25,2013,"Silver","4.6 L","Gasoline","HI","Pac","Premium","Alloy","18",70,116445.6875
"879",879,"550","unsp","New","f",5,2014,"Blue","4.6 L","Gasoline","CA","Pac","unsp","Alloy","unsp",30,114264.359375
"880",880,"550","unsp","Used","t",15763,2012,"Black","4.6 L","Gasoline","GA","SoA","Harman Kardon","Alloy","unsp",68,117765.7109375
"881",881,"350","unsp","Used","f",94000,2006,"Silver","3.7 L","Gasoline","LA","WSC","Bose","unsp","unsp",59,114809.28125
"882",882,"550","unsp","New","f",10,2014,"Silver","4.6 L","Gasoline","MA","New","unsp","unsp","unsp",6,116311.0625
"883",883,"550","unsp","New","f",8,2015,"Black","4.6 L","Gasoline","NY","Mid","Premium","unsp","unsp",76,114722.84375
"884",884,"550","unsp","Used","f",22711,2012,"Silver","4.6 L","Gasoline","CA","Pac","Harman Kardon","Premium","unsp",39,114787.296875
"885",885,"550","unsp","CPO","f",63505,2009,"Silver","5.5 L","Gasoline","CO","Mtn","unsp","unsp","unsp",30,115521.765625
"886",886,"430","unsp","Used","f",191790,2003,"Silver","4.3 L","Gasoline","FL","SoA","unsp","unsp","unsp",5,115861.9453125
"887",887,"550","unsp","New","f",1462,2015,"Silver","4.6 L","Gasoline","GA","SoA","Premium","Alloy","unsp",66,117874.84375
"888",888,"550","unsp","CPO","t",23042,2012,"Black","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",5,115344.046875
"889",889,"550","unsp","Used","t",36974,2012,"White","4.6 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",60,118289.953125
"890",890,"550","unsp","New","f",11,2014,"unsp","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",0,116024.21875
"891",891,"550","unsp","New","f",1,2015,"Silver","4.6 L","Gasoline","FL","SoA","Premium","Alloy","unsp",70,114393.578125
"892",892,"550","unsp","CPO","f",20300,2011,"Silver","5.5 L","Gasoline","TX","WSC","unsp","unsp","unsp",7,118910.578125
"893",893,"550","unsp","New","f",8,2015,"Black","4.6 L","Gasoline","FL","SoA","unsp","unsp","unsp",48,113967.4609375
"894",894,"550","unsp","Used","f",65138,2009,"Black","5.5 L","Gasoline","CO","Mtn","Harman Kardon","Alloy","unsp",37,115443.890625
"895",895,"430","unsp","Used","f",189001,2000,"Silver","4.3 L","Gasoline","MI","ENC","Premium","Alloy","unsp",44,118803.6171875
"896",896,"63 AMG","unsp","New","f",7,2014,"Black","5.5 L","Gasoline","NY","Mid","unsp","unsp","unsp",55,111128.4921875
"897",897,"550","unsp","Used","f",89891,2007,"White","5.5 L","Gasoline","FL","SoA","Harman Kardon","Alloy","unsp",62,114760.3203125
"898",898,"550","unsp","New","f",10,2014,"White","4.6 L","Gasoline","NY","Mid","Premium","Alloy","unsp",55,115782.1015625
"899",899,"63 AMG","unsp","New","f",7,2015,"Black","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",2,111481.2265625
"900",900,"550","unsp","Used","f",59600,2012,"Black","4.6 L","Gasoline","GA","SoA","Harman Kardon","Alloy","unsp",61,118112.0234375
"901",901,"550","unsp","Used","f",61223,2009,"White","5.5 L","Gasoline","PA","Mid","Harman Kardon","Alloy","unsp",81,120875.8515625
"902",902,"550","unsp","New","f",10,2015,"Black","4.6 L","Gasoline","MS","ESC","Premium","Alloy","unsp",48,114653.4765625
"903",903,"550","unsp","Used","t",46929,2007,"Silver","5.5 L","Gasoline","FL","SoA","Premium","Alloy","unsp",30,115078.2734375
"904",904,"550","unsp","New","f",9,2015,"Silver","4.6 L","Gasoline","TX","WSC","unsp","unsp","unsp",0,117610.4453125
"905",905,"430","unsp","Used","f",106065,2003,"Gray","4.3 L","Gasoline","FL","SoA","Premium","unsp","unsp",45,105337.3203125
"906",906,"550","unsp","Used","t",20107,2012,"Black","4.6 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",62,118160.390625
"907",907,"550","unsp","New","f",11,2015,"Black","4.6 L","Gasoline","CA","Pac","Premium","unsp","unsp",79,113889.328125
"908",908,"550","unsp","New","f",9,2014,"Silver","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",13,114344.90625
"909",909,"550","unsp","New","f",8,2015,"Black","4.6 L","Gasoline","PA","Mid","Premium","Alloy","19",66,121408.21875
"910",910,"550","unsp","Used","f",88286,2008,"White","5.5 L","Gasoline","VA","SoA","Harman Kardon","unsp","unsp",55,114474.625
"911",911,"550","unsp","Used","f",24905,2013,"Black","4.6 L","Gasoline","PA","Mid","unsp","Alloy","unsp",44,119604.15625
"912",912,"550","unsp","Used","t",50380,2010,"Black","5.5 L","Gasoline","NY","Mid","unsp","Alloy","unsp",26,115932.4296875
"913",913,"63 AMG","unsp","New","f",11,2015,"unsp","5.5 L","Gasoline","CA","Pac","Premium","unsp","unsp",85,113101.3515625
"914",914,"550","unsp","Used","f",15245,2013,"Black","4.6 L","Gasoline","AR","WSC","Premium","Alloy","unsp",69,115941.6640625
"915",915,"500","unsp","Used","f",59969,2000,"unsp","5.0 L","Gasoline","FL","SoA","unsp","Alloy","unsp",66,112744.84375
"916",916,"500","unsp","Used","f",1e+05,1998,"Blue","5.0 L","Gasoline","CA","Pac","Premium","Alloy","unsp",31,109980.7265625
"917",917,"550","unsp","New","f",10,2015,"Black","4.6 L","Gasoline","FL","SoA","unsp","Alloy","18",64,115606.4921875
"918",918,"430","unsp","Used","f",155777,2002,"White","4.3 L","Gasoline","TX","WSC","unsp","unsp","unsp",5,119578.7578125
"919",919,"550","unsp","New","f",5,2015,"unsp","4.6 L","Gasoline","NJ","Mid","unsp","unsp","18",83,118946.7890625
"920",920,"500","unsp","Used","f",77540,2005,"Black","5.0 L","Gasoline","KS","WNC","unsp","Alloy","unsp",51,113741.9609375
"921",921,"550","unsp","New","f",10,2015,"Silver","4.6 L","Gasoline","NY","Mid","Premium","Alloy","unsp",59,115652.5234375
"922",922,"550","unsp","New","f",21,2015,"Black","4.6 L","Gasoline","CA","Pac","unsp","Alloy","18",108,116215.46875
"923",923,"550","unsp","CPO","f",23717,2012,"Black","4.6 L","Gasoline","CT","New","unsp","Alloy","unsp",39,116376.734375
"924",924,"550","unsp","CPO","t",38385,2010,"unsp","5.5 L","Gasoline","MD","SoA","Premium","Alloy","unsp",75,117165.6796875
"925",925,"550","unsp","CPO","f",34186,2011,"White","5.5 L","Gasoline","MD","SoA","Premium","Alloy","unsp",81,115984.0625
"926",926,"550","unsp","Used","f",15935,2012,"Silver","4.6 L","Gasoline","FL","SoA","Harman Kardon","Alloy","18",72,115371.984375
"927",927,"550","unsp","New","f",3,2015,"Green","4.6 L","Gasoline","AL","ESC","Premium","unsp","unsp",37,113717.9609375
"928",928,"550","unsp","New","f",5,2015,"White","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",0,114462.7109375
"929",929,"550","unsp","Used","f",63328,2007,"Black","5.5 L","Gasoline","NC","SoA","Harman Kardon","unsp","unsp",40,114272.625
"930",930,"400","Hybrid","Used","f",31910,2011,"Silver","3.5 L","Hybrid","CA","Pac","unsp","unsp","unsp",0,113955.4609375
"931",931,"550","unsp","New","f",10,2015,"unsp","4.6 L","Gasoline","NY","Mid","Premium","Alloy","unsp",60,117014.3828125
"932",932,"500","unsp","Used","f",121568,2003,"Beige","5.0 L","Gasoline","VA","SoA","Premium","Alloy","unsp",37,111867.7109375
"933",933,"550","unsp","Used","f",32463,2012,"Brown","4.6 L","Gasoline","GA","SoA","Premium","Premium","unsp",54,118557.59375
"934",934,"550","unsp","Used","t",73544,2008,"Gray","5.5 L","Gasoline","CA","Pac","Harman Kardon","unsp","unsp",81,100461.6015625
"935",935,"550","unsp","New","f",6,2015,"Silver","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",1,114344.90625
"936",936,"550","unsp","CPO","t",20392,2013,"Black","4.6 L","Gasoline","NC","SoA","unsp","Alloy","unsp",80,116090.5390625
"937",937,"550","unsp","CPO","f",19269,2013,"Black","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",92,115268.765625
"938",938,"550","unsp","New","f",6,2015,"Silver","4.7 L","unsp","NY","Mid","unsp","unsp","unsp",26,116311.5234375
"939",939,"430","unsp","Used","f",89698,2004,"unsp","4.3 L","Gasoline","FL","SoA","unsp","Alloy","unsp",71,118376.234375
"940",940,"550","unsp","Used","f",77410,2007,"White","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",1,115386.5703125
"941",941,"600","unsp","New","f",45,2015,"Black","5.5 L","unsp","TX","WSC","Bang Olufsen","unsp","19",74,115323.015625
"942",942,"550","unsp","New","f",6,2015,"Silver","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",2,114344.90625
"943",943,"430","unsp","Used","f",155501,2001,"Black","4.3 L","Gasoline","GA","SoA","unsp","unsp","unsp",6,118679.65625
"944",944,"550","unsp","Used","f",74098,2007,"White","5.5 L","Gasoline","TX","WSC","Premium","Alloy","unsp",61,119448.0390625
"945",945,"550","unsp","Used","t",93786,2007,"Black","5.5 L","Gasoline","PA","Mid","unsp","Alloy","unsp",61,119277.328125
"946",946,"550","unsp","New","f",6,2014,"Black","4.6 L","Gasoline","CA","Pac","Premium","unsp","unsp",76,113889.328125
"947",947,"63 AMG","unsp","New","f",9,2015,"Black","5.5 L","Gasoline","NY","Mid","unsp","Alloy","unsp",77,112197.84375
"948",948,"550","unsp","Used","f",94000,2009,"Black","5.5 L","Gasoline","TN","ESC","Harman Kardon","Alloy","unsp",77,114325.65625
"949",949,"550","unsp","New","f",5,2015,"White","4.6 L","Gasoline","NY","Mid","unsp","unsp","unsp",74,114745.4609375
"950",950,"550","unsp","New","f",11,2015,"Silver","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",79,114344.90625
"951",951,"550","unsp","Used","t",64190,2007,"Gray","5.5 L","Gasoline","FL","SoA","unsp","unsp","unsp",2,100980
"952",952,"550","unsp","Used","f",60034,2007,"Gray","5.5 L","Gasoline","CA","Pac","Harman Kardon","unsp","unsp",30,100637.3203125
"953",953,"500","unsp","Used","f",140927,2002,"Silver","5.0 L","Gasoline","IL","ENC","unsp","Alloy","unsp",45,111466.7890625
"954",954,"63 AMG","unsp","New","f",7,2015,"unsp","5.5 L","Gasoline","CA","Pac","unsp","unsp","20",80,117953.09375
"955",955,"550","unsp","New","f",13,2015,"unsp","4.6 L","Gasoline","FL","SoA","Premium","Alloy","unsp",57,115755.4375
"956",956,"550","unsp","New","f",9,2014,"Blue","4.6 L","Gasoline","IL","ENC","Premium","Alloy","unsp",63,113379.0546875
"957",957,"500","unsp","Used","t",101728,2004,"White","5.0 L","Gasoline","SC","SoA","Bose","Alloy","unsp",61,114149.921875
"958",958,"500","unsp","Used","f",166461,1997,"Black","5.0 L","Gasoline","TX","WSC","unsp","Alloy","unsp",50,115380.9765625
"959",959,"550","unsp","New","f",7,2015,"Blue","4.6 L","Gasoline","NY","Mid","unsp","unsp","19",3,114063.5078125
"960",960,"550","unsp","Used","t",4929,2014,"Black","4.6 L","Gasoline","OK","WSC","Premium","Alloy","unsp",66,116132.5390625
"961",961,"430","unsp","Used","f",85552,2002,"Silver","4.3 L","Gasoline","FL","SoA","Premium","Alloy","unsp",58,117505.453125
"962",962,"550","unsp","CPO","t",8985,2014,"Black","4.6 L","Gasoline","TX","WSC","unsp","unsp","18",88,119093.6953125
"963",963,"550","unsp","New","f",8,2015,"Silver","4.6 L","Gasoline","WA","Pac","Premium","Alloy","unsp",66,117919.5546875
"964",964,"55 AMG","unsp","Used","f",69068,2001,"Silver","5.4 L","Gasoline","IL","ENC","Bose","Alloy","unsp",78,111904.03125
"965",965,"550","unsp","Used","f",48644,2007,"Silver","5.5 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",33,115239.734375
"966",966,"550","unsp","Used","f",42508,2010,"Black","5.5 L","Gasoline","WI","ENC","Harman Kardon","Alloy","unsp",51,114937.7421875
"967",967,"550","unsp","Used","f",84477,2008,"Gray","5.5 L","Gasoline","SC","SoA","unsp","Alloy","unsp",48,104900.0234375
"968",968,"550","unsp","New","f",13,2015,"Silver","4.6 L","Gasoline","MA","New","unsp","Alloy","18",109,116661.734375
"969",969,"63 AMG","unsp","Used","f",74735,2008,"White","6.3 L","Gasoline","AZ","Mtn","Premium","Alloy","unsp",80,110493.90625
"970",970,"550","unsp","New","f",17,2015,"Blue","4.6 L","Gasoline","FL","SoA","unsp","unsp","unsp",0,112470.4375
"971",971,"430","unsp","Used","f",173703,2001,"Silver","4.3 L","Gasoline","VA","SoA","Bose","unsp","unsp",71,115971.1484375
"972",972,"550","unsp","Used","f",95580,2008,"Black","5.5 L","Gasoline","VA","SoA","unsp","Alloy","unsp",61,116398.9140625
