"","X","trim","subTrim","condition","isOneOwner","mileage","year","color","displacement","fuel","state","region","soundSystem","wheelType","wheelSize","featureCount","price"
"5864",10570,"550","unsp","Used","t",68516,2009,"Black","5.5 L","Gasoline","NY","Mid","unsp","unsp","unsp",0,33995
"5865",10571,"550","unsp","Used","t",127575,2007,"Blue","5.5 L","Gasoline","NJ","Mid","unsp","Alloy","unsp",54,18995
"5866",10573,"550","unsp","Used","f",66719,2007,"Silver","5.5 L","Gasoline","MD","SoA","unsp","unsp","unsp",0,30650
"5868",10575,"550","unsp","Used","f",65461,2008,"Black","5.5 L","Gasoline","MO","WNC","Harman Kardon","unsp","unsp",84,29950
"5870",10577,"550","unsp","Used","f",102862,2007,"Black","5.5 L","Gasoline","MD","SoA","Premium","Alloy","unsp",72,24997
"5871",10578,"550","unsp","Used","t",40163,2008,"Silver","5.5 L","Gasoline","MD","SoA","Premium","Alloy","unsp",67,35493
"5872",10580,"550","unsp","Used","f",60971,2008,"Black","5.5 L","Gasoline","MD","SoA","unsp","unsp","unsp",0,34789
"5873",10581,"550","unsp","Used","f",68392,2008,"Silver","5.5 L","Gasoline","MS","ESC","unsp","Alloy","unsp",93,36800
"5874",10582,"550","unsp","Used","f",36189,2009,"Black","5.5 L","Gasoline","KY","ESC","unsp","Alloy","unsp",81,39484
"5875",10583,"550","unsp","Used","f",96937,2009,"White","5.5 L","Gasoline","NY","Mid","Premium","unsp","unsp",42,10700
"5876",10585,"550","unsp","Used","f",76958,2007,"unsp","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",65,24995
"5878",10590,"550","unsp","CPO","f",50449,2009,"Black","5.5 L","Gasoline","CA","Pac","Harman Kardon","unsp","unsp",50,38981
"5879",10591,"550","unsp","Used","f",37482,2007,"Silver","5.5 L","Gasoline","VA","SoA","Premium","Alloy","unsp",43,26700
"5881",10594,"550","unsp","Used","f",25739,2009,"Silver","5.5 L","Gasoline","TX","WSC","Premium","Alloy","unsp",78,41989
"5882",10595,"550","unsp","Used","f",71104,2007,"Silver","5.5 L","Gasoline","SC","SoA","Premium","Alloy","unsp",58,23000
"5885",10598,"550","unsp","Used","t",84536,2007,"Gray","5.5 L","Gasoline","NC","SoA","unsp","unsp","unsp",53,27939
"5886",10599,"550","unsp","Used","f",65667,2008,"Black","5.5 L","Gasoline","NY","Mid","Premium","unsp","unsp",58,28895
"5887",10600,"550","unsp","Used","f",129210,2008,"Blue","5.5 L","Gasoline","GA","SoA","unsp","Alloy","unsp",51,24500
"5888",10601,"550","unsp","Used","f",47952,2007,"Black","5.5 L","Gasoline","NJ","Mid","unsp","unsp","unsp",22,26995
"5889",10602,"550","unsp","Used","f",59696,2007,"Blue","5.5 L","Gasoline","IL","ENC","unsp","Alloy","unsp",43,25995
"5890",10604,"550","unsp","Used","f",85087,2007,"Silver","5.5 L","Gasoline","FL","SoA","Harman Kardon","unsp","unsp",83,24700
"5893",10607,"550","unsp","Used","f",136586,2007,"Black","5.5 L","Gasoline","MN","WNC","Premium","Alloy","unsp",60,29999
"5894",10610,"550","unsp","Used","f",33832,2007,"Black","5.5 L","Gasoline","FL","SoA","Harman Kardon","Alloy","18",47,38991
"5896",10613,"550","unsp","Used","f",87732,2008,"White","5.5 L","Gasoline","TX","WSC","unsp","unsp","unsp",30,33650
"5897",10616,"550","unsp","Used","f",85637,2007,"Silver","5.5 L","Gasoline","FL","SoA","Premium","Alloy","unsp",54,24591
"5898",10617,"550","unsp","Used","f",91536,2007,"Blue","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",63,20850
"5899",10618,"550","unsp","Used","f",73555,2007,"Blue","5.5 L","Gasoline","AZ","Mtn","unsp","unsp","unsp",73,26987
"5900",10621,"550","unsp","Used","f",74143,2007,"Silver","5.5 L","Gasoline","AZ","Mtn","unsp","unsp","unsp",0,29950
"5901",10622,"600","unsp","Used","f",68484,2007,"Black","5.5 L","Gasoline","AZ","Mtn","Premium","Alloy","19",16,31000
"5902",10623,"600","unsp","Used","f",76738,2007,"Black","5.5 L","Gasoline","GA","SoA","Harman Kardon","Alloy","unsp",73,27495
"5903",10624,"600","unsp","Used","f",41746,2009,"Black","5.5 L","Gasoline","TX","WSC","Premium","Premium","unsp",43,37880
"5904",10625,"600","unsp","Used","f",37695,2007,"Black","5.5 L","Gasoline","FL","SoA","unsp","Alloy","unsp",57,36000
"5905",10631,"63 AMG","unsp","Used","f",42150,2008,"Black","6.3 L","Gasoline","NY","Mid","Premium","Alloy","unsp",81,47885
"5906",10633,"63 AMG","unsp","Used","t",68060,2008,"Black","6.3 L","Gasoline","FL","SoA","Premium","Alloy","unsp",63,37900
"5907",10634,"63 AMG","unsp","Used","f",55209,2008,"Beige","6.3 L","Gasoline","CA","Pac","unsp","unsp","unsp",31,49998
"5908",10637,"63 AMG","unsp","CPO","f",48204,2009,"Silver","6.3 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",68,77002
"5909",10639,"65 AMG","unsp","Used","f",44075,2007,"Black","6.0 L","Gasoline","CA","Pac","unsp","unsp","unsp",75,50037
"5910",10641,"550","unsp","CPO","f",12777,2011,"Black","5.5 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",74,52988
"5911",10642,"550","unsp","CPO","f",25585,2010,"White","5.5 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",74,49777
"5912",10644,"550","unsp","Used","t",67656,2010,"Blue","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",3,40888
"5913",10646,"550","unsp","CPO","t",53959,2011,"White","5.5 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",27,49991
"5914",10648,"550","unsp","Used","f",51986,2010,"White","5.5 L","Gasoline","CA","Pac","Harman Kardon","unsp","unsp",101,42888
"5915",10649,"550","unsp","CPO","t",30870,2011,"White","5.5 L","Gasoline","FL","SoA","unsp","Alloy","unsp",68,52995
"5917",10652,"550","unsp","CPO","f",31790,2010,"Silver","5.5 L","Gasoline","GA","SoA","Harman Kardon","Alloy","unsp",71,54800
"5918",10658,"550","unsp","Used","f",48012,2011,"Blue","5.5 L","Gasoline","GA","SoA","Premium","unsp","unsp",58,40999
"5919",10659,"550","unsp","Used","f",31804,2010,"Silver","5.5 L","Gasoline","CA","Pac","Harman Kardon","unsp","unsp",49,48981
"5920",10663,"550","unsp","CPO","t",31686,2012,"Gray","4.6 L","Gasoline","CA","Pac","Harman Kardon","unsp","unsp",36,58888
"5923",10666,"550","unsp","Used","f",23016,2012,"Black","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",8,57991
"5924",10667,"550","unsp","CPO","t",27998,2012,"Silver","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",1,58981
"5925",10669,"550","unsp","CPO","t",8177,2013,"Black","4.6 L","Gasoline","GA","SoA","Harman Kardon","Alloy","19",77,66891
"5926",10672,"550","unsp","Used","t",15233,2012,"Black","4.6 L","Gasoline","FL","SoA","unsp","unsp","unsp",0,67900
"5927",10673,"550","unsp","CPO","t",25253,2012,"Black","4.6 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",73,58888
"5928",10674,"550","unsp","Used","t",26959,2013,"Silver","4.6 L","Gasoline","TX","WSC","Premium","Alloy","unsp",83,62995
"5930",10677,"550","unsp","CPO","t",23137,2012,"Black","4.6 L","Gasoline","FL","SoA","Harman Kardon","unsp","unsp",38,59992
"5933",10680,"550","unsp","CPO","t",8630,2013,"Silver","4.6 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",75,58777
"5934",10682,"550","unsp","CPO","t",42530,2012,"Black","4.6 L","Gasoline","FL","SoA","Premium","Alloy","unsp",102,49984
"5935",10683,"550","unsp","Used","f",24438,2012,"Silver","4.6 L","Gasoline","TX","WSC","Premium","Alloy","unsp",66,59995
"5936",10684,"550","unsp","CPO","t",10643,2012,"Silver","4.6 L","Gasoline","GA","SoA","Harman Kardon","Alloy","unsp",73,66988
"5937",10686,"550","unsp","Used","f",19292,2013,"White","4.6 L","Gasoline","TX","WSC","unsp","unsp","unsp",19,69500
"5938",10687,"550","unsp","Used","f",16279,2013,"Black","4.6 L","Gasoline","AZ","Mtn","Harman Kardon","unsp","unsp",59,62950
"5941",10690,"550","unsp","Used","f",27221,2012,"Black","4.6 L","Gasoline","GA","SoA","unsp","Alloy","unsp",64,39999
"5943",10693,"550","unsp","CPO","f",13857,2013,"White","4.6 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",73,68777
"5945",10695,"550","unsp","CPO","t",33681,2012,"Silver","4.6 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",94,55431
"5946",10696,"550","unsp","Used","t",35049,2012,"Black","4.6 L","Gasoline","FL","SoA","unsp","unsp","unsp",0,55391
"5947",10700,"550","unsp","CPO","f",20224,2012,"Silver","4.6 L","Gasoline","CA","Pac","Harman Kardon","Premium","unsp",37,59992
"5948",10701,"550","unsp","Used","f",14448,2013,"Silver","4.6 L","Gasoline","TX","WSC","unsp","unsp","unsp",0,69988
"5949",10703,"63 AMG","unsp","Used","f",40681,2011,"Gray","5.5 L","Gasoline","TX","WSC","Bang Olufsen","Alloy","unsp",67,73995
"5950",10704,"63 AMG","unsp","CPO","f",1452,2011,"Black","5.5 L","Gasoline","GA","SoA","unsp","unsp","unsp",96,79992
"5951",10708,"63 AMG","unsp","CPO","t",23195,2011,"White","5.5 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",31,78888
"5952",10709,"63 AMG","unsp","CPO","t",4927,2013,"Black","5.5 L","Gasoline","CA","Pac","unsp","Premium","unsp",35,96888
"5954",10712,"63 AMG","unsp","Used","t",36988,2010,"unsp","6.3 L","Gasoline","FL","SoA","unsp","unsp","unsp",8,68991
"5956",10715,"550","unsp","Used","f",63000,2007,"White","5.5 L","Gasoline","IL","ENC","Premium","Alloy","unsp",52,22900
"5957",10716,"550","unsp","Used","f",120485,2007,"unsp","5.5 L","Gasoline","OH","ENC","unsp","Alloy","unsp",60,19936
"5958",10717,"550","unsp","Used","f",38300,2008,"Black","5.5 L","Gasoline","MD","SoA","unsp","Alloy","unsp",78,33988
"5959",10718,"550","unsp","Used","f",63189,2009,"Gray","5.5 L","Gasoline","NJ","Mid","Premium","unsp","unsp",48,32000
"5960",10719,"550","unsp","Used","f",78613,2009,"Black","5.5 L","Gasoline","OH","ENC","Premium","Alloy","unsp",82,29990
"5961",10721,"550","unsp","Used","f",102142,2007,"Black","5.5 L","Gasoline","NJ","Mid","unsp","Alloy","unsp",43,25900
"5962",10723,"550","unsp","Used","f",31235,2009,"Gray","5.5 L","Gasoline","AZ","Mtn","Premium","unsp","unsp",58,42396
"5964",10726,"550","unsp","Used","f",99655,2007,"Black","5.5 L","Gasoline","OH","ENC","Harman Kardon","unsp","unsp",80,24295
"5965",10727,"550","unsp","Used","f",93100,2007,"Black","5.5 L","Gasoline","IL","ENC","unsp","unsp","unsp",14,22995
"5966",10728,"550","unsp","Used","f",112943,2007,"Silver","5.5 L","Gasoline","NJ","Mid","unsp","unsp","unsp",6,18999
"5968",10733,"550","unsp","Used","f",154782,2009,"Black","5.5 L","Gasoline","IL","ENC","unsp","Alloy","unsp",58,20500
"5969",10734,"550","unsp","Used","f",107708,2007,"Silver","5.5 L","Gasoline","GA","SoA","Premium","Alloy","unsp",66,20994
"5970",10737,"550","unsp","Used","f",51985,2007,"Silver","5.5 L","Gasoline","IL","ENC","Premium","Alloy","unsp",57,26900
"5971",10738,"550","unsp","Used","f",79057,2008,"Silver","5.5 L","Gasoline","SC","SoA","Premium","Alloy","unsp",62,32989
"5974",10745,"550","unsp","Used","t",67302,2009,"White","5.5 L","Gasoline","MA","New","unsp","unsp","unsp",16,31995
"5976",10748,"350","unsp","CPO","t",12018,2013,"Black","3.0 L","Diesel","OH","ENC","unsp","unsp","unsp",3,69500
"5977",10749,"350","unsp","CPO","t",21596,2012,"Black","3.0 L","Diesel","NJ","Mid","Premium","Alloy","unsp",71,59991
"5978",10750,"350","unsp","CPO","f",21348,2012,"Black","3.0 L","Diesel","NC","SoA","Premium","Alloy","unsp",60,63862
"5980",10753,"550","unsp","CPO","f",23311,2011,"Black","5.5 L","Gasoline","VA","SoA","Harman Kardon","Alloy","unsp",56,54914
"5981",10754,"550","unsp","Used","f",40021,2010,"Silver","5.5 L","Gasoline","GA","SoA","Premium","unsp","unsp",52,43988
"5985",10761,"550","unsp","Used","f",47109,2010,"White","5.5 L","Gasoline","VA","SoA","unsp","Alloy","unsp",51,57777
"5986",10763,"550","unsp","Used","f",45645,2010,"Black","5.5 L","Gasoline","MD","SoA","unsp","unsp","unsp",14,46469
"5987",10764,"550","unsp","Used","t",25491,2010,"Black","5.5 L","Gasoline","AL","ESC","unsp","unsp","unsp",39,42994
"5989",10767,"550","unsp","CPO","f",42590,2011,"Black","5.5 L","Gasoline","DE","SoA","unsp","unsp","unsp",11,45900
"5990",10770,"550","unsp","Used","f",28901,2010,"White","5.5 L","Gasoline","OH","ENC","unsp","Alloy","unsp",69,44950
"5991",10771,"550","unsp","CPO","f",43899,2011,"Black","5.5 L","Gasoline","NC","SoA","unsp","unsp","unsp",11,49994
"5994",10776,"550","unsp","CPO","f",21349,2010,"Black","5.5 L","Gasoline","PA","Mid","unsp","Alloy","unsp",80,49981
"5996",10779,"550","unsp","CPO","t",36004,2011,"White","5.5 L","Gasoline","WI","ENC","Premium","Alloy","unsp",73,51900
"5997",10781,"550","unsp","CPO","t",30535,2011,"Black","5.5 L","Gasoline","NY","Mid","Premium","Alloy","unsp",66,64346
"5999",10783,"550","unsp","Used","f",21000,2012,"Black","4.6 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",67,56995
"6000",10785,"550","unsp","Used","t",53409,2012,"Black","4.6 L","Gasoline","NY","Mid","unsp","unsp","unsp",20,43995
"6001",10789,"550","unsp","CPO","f",27772,2013,"Silver","4.6 L","Gasoline","CO","Mtn","Premium","Alloy","unsp",70,59992
"6002",10790,"550","unsp","CPO","t",14491,2013,"Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",72,67992
"6003",10791,"550","unsp","CPO","f",19432,2012,"White","4.6 L","Gasoline","NJ","Mid","unsp","unsp","unsp",59,72993
"6004",10792,"550","unsp","Used","f",21806,2013,"Black","4.6 L","Gasoline","NY","Mid","unsp","unsp","unsp",33,67893
"6005",10794,"550","unsp","CPO","t",26932,2013,"Red","4.6 L","Gasoline","FL","SoA","Premium","Alloy","unsp",67,58892
"6006",10795,"550","unsp","CPO","t",30321,2012,"Black","4.6 L","Gasoline","NY","Mid","unsp","unsp","unsp",0,69991
"6007",10796,"550","unsp","Used","f",22475,2012,"Black","4.6 L","Gasoline","GA","SoA","Harman Kardon","Alloy","19",77,51990
"6008",10797,"550","unsp","CPO","f",21992,2013,"Black","4.6 L","Gasoline","MA","New","unsp","unsp","19",4,60598
"6009",10798,"550","unsp","Used","f",49999,2013,"Black","4.6 L","Gasoline","MD","SoA","Premium","Alloy","unsp",92,53985
"6010",10801,"550","unsp","CPO","t",19958,2013,"Black","4.6 L","Gasoline","OH","ENC","unsp","unsp","unsp",88,65980
"6011",10802,"550","unsp","CPO","t",27833,2012,"Black","4.6 L","Gasoline","NY","Mid","unsp","unsp","unsp",85,54994
"6012",10803,"550","unsp","Used","t",32642,2013,"Black","4.6 L","Gasoline","NY","Mid","Premium","Alloy","unsp",69,56995
"6013",10804,"550","unsp","CPO","f",23914,2013,"Silver","4.6 L","Gasoline","GA","SoA","Premium","Alloy","unsp",85,62994
"6014",10806,"550","unsp","CPO","f",20340,2012,"Silver","4.6 L","Gasoline","OH","ENC","Premium","Alloy","unsp",79,59991
"6016",10810,"550","unsp","Used","t",30181,2012,"Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",59,50000
"6018",10814,"550","unsp","CPO","t",19562,2012,"Black","4.6 L","Gasoline","CA","Pac","unsp","Alloy","unsp",60,69910
"6019",10816,"550","unsp","Used","t",30553,2012,"Black","4.6 L","Gasoline","IN","ENC","Harman Kardon","Alloy","unsp",74,57990
"6021",10819,"550","unsp","CPO","f",7710,2013,"Black","4.6 L","Gasoline","TX","WSC","unsp","Alloy","unsp",34,70994
"6022",10820,"550","unsp","Used","t",14750,2013,"Gray","4.6 L","Gasoline","GA","SoA","Harman Kardon","Alloy","19",69,58990
"6023",10822,"550","unsp","Used","t",17505,2012,"Silver","4.6 L","Gasoline","NY","Mid","unsp","unsp","unsp",1,71895
"6026",10828,"550","unsp","New","f",1,2013,"Gray","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",65,102505
"6027",10829,"550","unsp","Used","f",14371,2012,"Blue","4.6 L","Gasoline","PA","Mid","Premium","Alloy","20",46,59900
"6028",10832,"400","Hybrid","Used","t",58695,2010,"Black","3.5 L","Hybrid","NY","Mid","unsp","Alloy","unsp",25,35995
"6029",10833,"400","Hybrid","Used","f",34261,2010,"Black","3.5 L","Hybrid","TX","WSC","Premium","unsp","unsp",40,40900
"6031",10835,"400","Hybrid","Used","f",29819,2010,"White","3.5 L","Hybrid","NY","Mid","unsp","Alloy","unsp",20,38995
"6032",10836,"400","Hybrid","Used","f",43750,2010,"Silver","3.5 L","Hybrid","NY","Mid","Premium","Alloy","unsp",65,39995
"6033",10838,"63 AMG","unsp","New","f",10,2015,"Silver","5.5 L","Gasoline","GA","SoA","unsp","unsp","20",21,181435
"6034",10839,"63 AMG","unsp","New","f",191,2015,"Black","5.5 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",65,153790
"6035",10841,"63 AMG","unsp","New","f",6,2015,"Black","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",0,158450
"6037",10845,"63 AMG","unsp","New","f",24,2014,"Silver","5.5 L","Gasoline","HI","Pac","Premium","Alloy","unsp",61,154400
"6039",10850,"63 AMG","unsp","New","f",15,2015,"Black","5.5 L","Gasoline","NV","Mtn","unsp","unsp","unsp",11,160465
"6041",10857,"550","unsp","CPO","t",5677,2014,"Black","4.6 L","Gasoline","IL","ENC","Premium","Alloy","unsp",78,93998
"6042",10858,"550","unsp","Used","f",606,2014,"White","4.6 L","Gasoline","TX","WSC","unsp","unsp","unsp",53,102888
"6043",10859,"550","unsp","New","f",10,2014,"unsp","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",3,110965
"6044",10860,"550","unsp","New","f",26,2014,"White","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",2,104030
"6045",10861,"550","unsp","New","f",5,2014,"White","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",1,101360
"6047",10865,"550","unsp","New","f",7,2015,"White","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",0,101870
"6049",10869,"550","unsp","New","f",5,2015,"Blue","4.6 L","Gasoline","CA","Pac","unsp","unsp","19",12,98681
"6050",10870,"550","unsp","New","f",5,2015,"Silver","4.6 L","Gasoline","GA","SoA","Premium","unsp","unsp",78,116405
"6051",10873,"550","unsp","New","f",5,2015,"Black","4.6 L","Gasoline","CA","Pac","unsp","unsp","18",11,118750
"6052",10874,"550","unsp","New","f",12,2015,"Silver","4.6 L","Gasoline","FL","SoA","Premium","unsp","unsp",89,112055
"6053",10875,"550","unsp","New","f",1,2015,"White","4.6 L","Gasoline","FL","SoA","Premium","unsp","unsp",77,114740
"6055",10878,"550","unsp","New","f",56,2014,"Black","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",10,104225
"6056",10879,"550","unsp","New","f",25,2014,"Silver","4.6 L","Gasoline","HI","Pac","Premium","Alloy","unsp",64,101195
"6057",10881,"550","unsp","New","f",26,2015,"Silver","4.6 L","Gasoline","AZ","Mtn","unsp","unsp","unsp",15,117840
"6058",10882,"550","unsp","New","f",10,2015,"Black","4.6 L","Gasoline","FL","SoA","Premium","Alloy","unsp",60,108655
"6060",10887,"550","unsp","New","f",6,2014,"Blue","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",14,121575
"6061",10888,"550","unsp","New","f",5,2014,"Silver","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",1,99925
"6063",10890,"550","unsp","New","f",25,2014,"Silver","4.6 L","Gasoline","HI","Pac","Premium","Alloy","unsp",64,98325
"6064",10891,"550","unsp","New","f",7,2014,"Black","4.6 L","Gasoline","NV","Mtn","unsp","unsp","unsp",7,115275
"6066",10894,"550","unsp","New","f",11,2015,"Silver","4.6 L","Gasoline","CA","Pac","unsp","Alloy","unsp",75,99825
"6067",10895,"550","unsp","New","f",5,2015,"Blue","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",1,121175
"6068",10896,"550","unsp","New","f",5,2015,"Black","4.6 L","Gasoline","CA","Pac","unsp","unsp","18",90,117040
"6069",10897,"550","unsp","Used","f",399,2014,"Black","4.6 L","Gasoline","TX","WSC","unsp","unsp","18",94,94995
"6070",10898,"550","unsp","Used","f",250,2014,"unsp","4.6 L","Gasoline","AZ","Mtn","unsp","unsp","unsp",0,130000
"6071",10899,"550","unsp","New","f",10,2014,"Black","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",61,100845
"6072",10900,"550","unsp","New","f",5,2015,"Black","4.6 L","Gasoline","CA","Pac","unsp","unsp","19",18,113841
"6074",10908,"550","unsp","New","f",11,2015,"Black","4.6 L","Gasoline","FL","SoA","unsp","unsp","unsp",0,112955
"6076",10910,"550","unsp","New","f",10,2015,"Silver","4.6 L","Gasoline","FL","SoA","unsp","Alloy","18",63,115555
"6077",10915,"550","unsp","New","f",25,2014,"Black","4.6 L","Gasoline","CA","Pac","unsp","Premium","unsp",90,112960
"6079",10922,"550","unsp","New","f",15,2015,"Silver","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",0,111392
"6080",10923,"550","unsp","New","f",26,2015,"Black","4.6 L","Gasoline","AZ","Mtn","unsp","unsp","unsp",9,107435
"6081",10925,"550","unsp","New","f",10,2015,"White","4.6 L","Gasoline","LA","WSC","Premium","Alloy","unsp",67,116350
"6082",10927,"550","unsp","New","f",5,2014,"Blue","4.6 L","Gasoline","CA","Pac","Premium","Alloy","unsp",64,118975
"6083",10932,"550","unsp","New","f",35,2015,"Silver","4.6 L","Gasoline","NV","Mtn","unsp","unsp","20",9,114655
"6084",10933,"550","unsp","New","f",7,2015,"White","4.6 L","Gasoline","SC","SoA","Premium","Alloy","unsp",66,113750
